HQ,class_code,LULC,Hj
0.5737971067428589,2,Forest,0.8
0.532996654510498,2,Forest,0.8
0.5392254590988159,2,Forest,0.8
0.2255614995956421,1,Cropland,0.3
0.6173905730247498,2,Forest,0.8
0.23693528771400452,1,Cropland,0.3
0.22418905794620514,1,Cropland,0.3
0.24913066625595093,1,Cropland,0.3
0.23530687391757965,1,Cropland,0.3
0.5983551144599915,2,Forest,0.8
0.690991997718811,2,Forest,0.8
0.7386671304702759,2,Forest,0.8
0.7620554566383362,2,Forest,0.8
0.7239891886711121,2,Forest,0.8
0.6650562882423401,2,Forest,0.8
0.5711178183555603,2,Forest,0.8
0.5719363689422607,2,Forest,0.8
0.2169010490179062,1,Cropland,0.3
0.45849037170410156,2,Forest,0.8
0.22131972014904022,1,Cropland,0.3
0.4606356620788574,2,Forest,0.8
0.5738512277603149,4,Water,0.8
0.6393086910247803,2,Forest,0.8
0.6381651163101196,2,Forest,0.8
0.6043661236763,4,Water,0.8
0.6414405107498169,4,Water,0.8
0.6407164931297302,2,Forest,0.8
0.6741726994514465,2,Forest,0.8
0.7350456714630127,4,Water,0.8
0.29407408833503723,1,Cropland,0.3
0.7189146876335144,2,Forest,0.8
0.6455077528953552,2,Forest,0.8
0.23826755583286285,1,Cropland,0.3
0.214929461479187,1,Cropland,0.3
0.24861571192741394,1,Cropland,0.3
0.4950450360774994,2,Forest,0.8
0.5569921731948853,2,Forest,0.8
0.6648032069206238,2,Forest,0.8
0.6595142483711243,2,Forest,0.8
0.5504613518714905,2,Forest,0.8
0.23247316479682922,1,Cropland,0.3
0.5009069442749023,2,Forest,0.8
0.5873947739601135,2,Forest,0.8
0.5484914183616638,2,Forest,0.8
0.5049050450325012,2,Forest,0.8
0.5811247229576111,2,Forest,0.8
0.7016351222991943,2,Forest,0.8
0.730900764465332,2,Forest,0.8
0.728836178779602,2,Forest,0.8
0.6588682532310486,2,Forest,0.8
0.6093587279319763,2,Forest,0.8
0.5757824778556824,2,Forest,0.8
0.5750536322593689,2,Forest,0.8
0.472712904214859,2,Forest,0.8
0.6090166568756104,2,Forest,0.8
0.696427047252655,2,Forest,0.8
0.7484685182571411,2,Forest,0.8
0.7438666224479675,2,Forest,0.8
0.7444085478782654,2,Forest,0.8
0.6912601590156555,2,Forest,0.8
0.602246880531311,2,Forest,0.8
0.21764551103115082,1,Cropland,0.3
0.5408580303192139,2,Forest,0.8
0.6534315347671509,2,Forest,0.8
0.7459598183631897,2,Forest,0.8
0.7616327404975891,2,Forest,0.8
0.2859093248844147,1,Cropland,0.3
0.6565365195274353,2,Forest,0.8
0.23124518990516663,1,Cropland,0.3
0.5420631170272827,2,Forest,0.8
0.5706327557563782,2,Forest,0.8
0.6657912731170654,2,Forest,0.8
0.7254315614700317,2,Forest,0.8
0.6949445009231567,2,Forest,0.8
0.6877323985099792,2,Forest,0.8
0.6911337971687317,2,Forest,0.8
0.6262286901473999,2,Forest,0.8
0.22354456782341003,1,Cropland,0.3
0.5434953570365906,2,Forest,0.8
0.6750578880310059,2,Forest,0.8
0.6125578284263611,2,Forest,0.8
0.5769986510276794,2,Forest,0.8
0.530904233455658,2,Forest,0.8
0.49656006693840027,2,Forest,0.8
0.659820020198822,2,Forest,0.8
0.6780310869216919,2,Forest,0.8
0.6765790581703186,2,Forest,0.8
0.25851359963417053,1,Cropland,0.3
0.21764551103115082,1,Cropland,0.3
0.21321073174476624,1,Cropland,0.3
0.22636611759662628,1,Cropland,0.3
0.24136768281459808,1,Cropland,0.3
0.23004229366779327,1,Cropland,0.3
0.23689202964305878,1,Cropland,0.3
0.23172445595264435,1,Cropland,0.3
0.21764551103115082,1,Cropland,0.3
0.4818321168422699,4,Water,0.8
0.214929461479187,1,Cropland,0.3
0.22149696946144104,1,Cropland,0.3
0.19462837278842926,1,Cropland,0.3
0.1889776885509491,1,Cropland,0.3
0.4523983895778656,2,Forest,0.8
0.19928963482379913,1,Cropland,0.3
0.20719347894191742,1,Cropland,0.3
0.0,5,Built-up,0.0
0.21764551103115082,1,Cropland,0.3
0.6014794707298279,2,Forest,0.8
0.6726927161216736,2,Forest,0.8
0.7223287224769592,2,Forest,0.8
0.7350862622261047,2,Forest,0.8
0.7328547239303589,2,Forest,0.8
0.6946426033973694,2,Forest,0.8
0.5513807535171509,2,Forest,0.8
0.52568119764328,2,Forest,0.8
0.6452730298042297,2,Forest,0.8
0.6806791424751282,2,Forest,0.8
0.7430631518363953,2,Forest,0.8
0.7368035316467285,2,Forest,0.8
0.6293598413467407,2,Forest,0.8
0.22791238129138947,1,Cropland,0.3
0.5759910941123962,2,Forest,0.8
0.6782774329185486,2,Forest,0.8
0.748304545879364,2,Forest,0.8
0.7752546668052673,2,Forest,0.8
0.762795627117157,2,Forest,0.8
0.7503888010978699,2,Forest,0.8
0.7502597570419312,2,Forest,0.8
0.7766830325126648,2,Forest,0.8
0.7849143147468567,2,Forest,0.8
0.7940253615379333,2,Forest,0.8
0.790543258190155,2,Forest,0.8
0.585804283618927,2,Forest,0.8
0.22791238129138947,1,Cropland,0.3
0.5909758806228638,2,Forest,0.8
0.2741330862045288,1,Cropland,0.3
0.7086655497550964,2,Forest,0.8
0.6988511085510254,2,Forest,0.8
0.6317722201347351,2,Forest,0.8
0.6217905282974243,2,Forest,0.8
0.5243794322013855,2,Forest,0.8
0.5430958271026611,2,Forest,0.8
0.5645260214805603,2,Forest,0.8
0.6691585779190063,2,Forest,0.8
0.7308786511421204,2,Forest,0.8
0.7439793944358826,2,Forest,0.8
0.7504078149795532,2,Forest,0.8
0.7014674544334412,2,Forest,0.8
0.6340179443359375,2,Forest,0.8
0.6049860119819641,2,Forest,0.8
0.48322421312332153,2,Forest,0.8
0.5633756518363953,2,Forest,0.8
0.605200469493866,2,Forest,0.8
0.2169010490179062,1,Cropland,0.3
0.5831055045127869,2,Forest,0.8
0.47927483916282654,2,Forest,0.8
0.22636611759662628,1,Cropland,0.3
0.5981809496879578,2,Forest,0.8
0.2222471386194229,1,Cropland,0.3
0.4968530237674713,2,Forest,0.8
0.5163965821266174,2,Forest,0.8
0.23077704012393951,1,Cropland,0.3
0.4408760964870453,2,Forest,0.8
0.19924314320087433,1,Cropland,0.3
0.5958212614059448,2,Forest,0.8
0.6097833514213562,2,Forest,0.8
0.5140493512153625,2,Forest,0.8
0.25209683179855347,1,Cropland,0.3
0.5194806456565857,2,Forest,0.8
0.501272976398468,2,Forest,0.8
0.22172872722148895,1,Cropland,0.3
0.5103403329849243,2,Forest,0.8
0.5482176542282104,2,Forest,0.8
0.5250983238220215,2,Forest,0.8
0.635243833065033,2,Forest,0.8
0.6681788563728333,2,Forest,0.8
0.5664850473403931,2,Forest,0.8
0.4922323226928711,2,Forest,0.8
0.525105893611908,2,Forest,0.8
0.2222471386194229,1,Cropland,0.3
0.5492116808891296,2,Forest,0.8
0.6025978922843933,2,Forest,0.8
0.5216264128684998,2,Forest,0.8
0.4430072009563446,2,Forest,0.8
0.22354456782341003,1,Cropland,0.3
0.5421318411827087,2,Forest,0.8
0.6663472056388855,2,Forest,0.8
0.7475200891494751,2,Forest,0.8
0.7348276376724243,2,Forest,0.8
0.6996466517448425,2,Forest,0.8
0.643040657043457,2,Forest,0.8
0.5005233883857727,2,Forest,0.8
0.5465838313102722,2,Forest,0.8
0.5299492478370667,2,Forest,0.8
0.21392516791820526,1,Cropland,0.3
0.22159446775913239,1,Cropland,0.3
0.25477829575538635,1,Cropland,0.3
0.6483514308929443,2,Forest,0.8
0.7123183012008667,4,Water,0.8
0.6470687389373779,4,Water,0.8
0.5163583159446716,4,Water,0.8
0.5791170001029968,2,Forest,0.8
0.6806681752204895,2,Forest,0.8
0.7408358454704285,4,Water,0.8
0.763222873210907,4,Water,0.8
0.7715454697608948,4,Water,0.8
0.7423045039176941,4,Water,0.8
0.6536875367164612,2,Forest,0.8
0.5525035858154297,2,Forest,0.8
0.4811277389526367,2,Forest,0.8
0.6217204332351685,2,Forest,0.8
0.5746232867240906,2,Forest,0.8
0.6261177062988281,2,Forest,0.8
0.690743625164032,2,Forest,0.8
0.6759898066520691,2,Forest,0.8
0.5943489074707031,2,Forest,0.8
0.5327539443969727,2,Forest,0.8
0.5579127073287964,2,Forest,0.8
0.6660547852516174,2,Forest,0.8
0.6852394938468933,2,Forest,0.8
0.6449079513549805,2,Forest,0.8
0.65378737449646,2,Forest,0.8
0.7047998309135437,2,Forest,0.8
0.7423038482666016,2,Forest,0.8
0.743338406085968,2,Forest,0.8
0.7322396636009216,2,Forest,0.8
0.6776139140129089,2,Forest,0.8
0.6522923111915588,2,Forest,0.8
0.5393539071083069,2,Forest,0.8
0.5178176760673523,2,Forest,0.8
0.6364941596984863,2,Forest,0.8
0.7366699576377869,2,Forest,0.8
0.7419050335884094,2,Forest,0.8
0.7529717087745667,2,Forest,0.8
0.7307996153831482,2,Forest,0.8
0.7315742373466492,2,Forest,0.8
0.6293752789497375,2,Forest,0.8
0.23124518990516663,1,Cropland,0.3
0.5287454724311829,2,Forest,0.8
0.6435079574584961,2,Forest,0.8
0.7042126059532166,2,Forest,0.8
0.7184267044067383,2,Forest,0.8
0.7263912558555603,2,Forest,0.8
0.6834103465080261,2,Forest,0.8
0.5419017672538757,2,Forest,0.8
0.21996024250984192,1,Cropland,0.3
0.22449743747711182,1,Cropland,0.3
0.5600890517234802,2,Forest,0.8
0.6750103235244751,2,Forest,0.8
0.5881668925285339,2,Forest,0.8
0.2587176561355591,1,Cropland,0.3
0.6950176358222961,2,Forest,0.8
0.5897268652915955,2,Forest,0.8
0.21764551103115082,1,Cropland,0.3
0.5431416034698486,2,Forest,0.8
0.6635844707489014,2,Forest,0.8
0.24662576615810394,1,Cropland,0.3
0.22970879077911377,1,Cropland,0.3
0.21764551103115082,1,Cropland,0.3
0.22915862500667572,1,Cropland,0.3
0.5214294195175171,2,Forest,0.8
0.5434088706970215,2,Forest,0.8
0.26304250955581665,1,Cropland,0.3
0.6244059801101685,2,Forest,0.8
0.251915842294693,1,Cropland,0.3
0.4625507891178131,2,Forest,0.8
0.48942428827285767,2,Forest,0.8
0.0,5,Built-up,0.0
0.5275378823280334,2,Forest,0.8
0.5415576100349426,2,Forest,0.8
0.21996024250984192,1,Cropland,0.3
0.47927483916282654,2,Forest,0.8
0.2357283979654312,1,Cropland,0.3
0.22574497759342194,1,Cropland,0.3
0.22432567179203033,1,Cropland,0.3
0.21960143744945526,1,Cropland,0.3
0.49699869751930237,2,Forest,0.8
0.4783199429512024,2,Forest,0.8
0.17697031795978546,1,Cropland,0.3
0.5196602940559387,2,Forest,0.8
0.522966206073761,2,Forest,0.8
0.5220643877983093,2,Forest,0.8
0.6199604272842407,2,Forest,0.8
0.6520832180976868,2,Forest,0.8
0.6316368579864502,2,Forest,0.8
0.650553822517395,2,Forest,0.8
0.6312531232833862,2,Forest,0.8
0.6696139574050903,2,Forest,0.8
0.6292324066162109,2,Forest,0.8
0.6485841870307922,2,Forest,0.8
0.7095403075218201,2,Forest,0.8
0.7064642906188965,2,Forest,0.8
0.722381055355072,2,Forest,0.8
0.7386095523834229,2,Forest,0.8
0.6696087718009949,2,Forest,0.8
0.5651939511299133,2,Forest,0.8
0.47357186675071716,2,Forest,0.8
0.6314589977264404,2,Forest,0.8
0.7088377475738525,2,Forest,0.8
0.7408203482627869,2,Forest,0.8
0.7286441922187805,2,Forest,0.8
0.7161334156990051,2,Forest,0.8
0.7597658038139343,2,Forest,0.8
0.7685861587524414,2,Forest,0.8
0.7784200310707092,2,Forest,0.8
0.779808759689331,2,Forest,0.8
0.7877960801124573,2,Forest,0.8
0.7763755917549133,2,Forest,0.8
0.5342181921005249,2,Forest,0.8
0.531417191028595,2,Forest,0.8
0.549571692943573,2,Forest,0.8
0.5411550402641296,2,Forest,0.8
0.5867447257041931,2,Forest,0.8
0.6054215431213379,2,Forest,0.8
0.5104193091392517,2,Forest,0.8
0.3343501091003418,3,Grassland,0.35
0.47447648644447327,2,Forest,0.8
0.5675626397132874,2,Forest,0.8
0.5721592903137207,2,Forest,0.8
0.6993370652198792,2,Forest,0.8
0.7102542519569397,2,Forest,0.8
0.6721553206443787,2,Forest,0.8
0.659663736820221,2,Forest,0.8
0.6312605142593384,2,Forest,0.8
0.5001906752586365,2,Forest,0.8
0.5222153067588806,2,Forest,0.8
0.5825394988059998,2,Forest,0.8
0.49156734347343445,2,Forest,0.8
0.25098633766174316,1,Cropland,0.3
0.2554699182510376,1,Cropland,0.3
0.5519596338272095,2,Forest,0.8
0.4770240783691406,2,Forest,0.8
0.23999139666557312,1,Cropland,0.3
0.6139963269233704,2,Forest,0.8
0.5838224291801453,2,Forest,0.8
0.22703991830348969,1,Cropland,0.3
0.56570965051651,2,Forest,0.8
0.4928607940673828,2,Forest,0.8
0.47270557284355164,2,Forest,0.8
0.20358704030513763,1,Cropland,0.3
0.5686845183372498,2,Forest,0.8
0.5671488642692566,2,Forest,0.8
0.5892626643180847,2,Forest,0.8
0.5448980331420898,2,Forest,0.8
0.4828507602214813,2,Forest,0.8
0.5902127623558044,2,Forest,0.8
0.5165504813194275,2,Forest,0.8
0.23618510365486145,1,Cropland,0.3
0.5691164135932922,2,Forest,0.8
0.597161054611206,4,Water,0.8
0.6491961479187012,2,Forest,0.8
0.6587048172950745,2,Forest,0.8
0.5583902597427368,2,Forest,0.8
0.5258866548538208,2,Forest,0.8
0.6112000942230225,2,Forest,0.8
0.5548464059829712,2,Forest,0.8
0.24193806946277618,1,Cropland,0.3
0.4601077139377594,2,Forest,0.8
0.5952726602554321,2,Forest,0.8
0.24549755454063416,1,Cropland,0.3
0.5060920119285583,4,Water,0.8
0.588997483253479,2,Forest,0.8
0.6717445850372314,2,Forest,0.8
0.7107208371162415,2,Forest,0.8
0.6784128546714783,2,Forest,0.8
0.6003471612930298,2,Forest,0.8
0.5986270308494568,2,Forest,0.8
0.23371762037277222,1,Cropland,0.3
0.22449743747711182,1,Cropland,0.3
0.21321073174476624,1,Cropland,0.3
0.22059224545955658,1,Cropland,0.3
0.5367863774299622,2,Forest,0.8
0.5942551493644714,2,Forest,0.8
0.6516582369804382,2,Forest,0.8
0.7110098004341125,2,Forest,0.8
0.6297077536582947,2,Forest,0.8
0.5316895842552185,2,Forest,0.8
0.570457398891449,2,Forest,0.8
0.260625422000885,1,Cropland,0.3
0.2786272466182709,1,Cropland,0.3
0.7326152324676514,2,Forest,0.8
0.7346133589744568,2,Forest,0.8
0.7030331492424011,2,Forest,0.8
0.6404954791069031,2,Forest,0.8
0.544719934463501,2,Forest,0.8
0.49740955233573914,2,Forest,0.8
0.6269475221633911,2,Forest,0.8
0.6830469965934753,2,Forest,0.8
0.6806082725524902,2,Forest,0.8
0.7211982607841492,2,Forest,0.8
0.7132789492607117,2,Forest,0.8
0.6449351906776428,2,Forest,0.8
0.5346975326538086,2,Forest,0.8
0.23950953781604767,1,Cropland,0.3
0.654241144657135,2,Forest,0.8
0.741127610206604,2,Forest,0.8
0.7062325477600098,2,Forest,0.8
0.7302011847496033,2,Forest,0.8
0.7120210528373718,2,Forest,0.8
0.6996740698814392,2,Forest,0.8
0.7190276384353638,2,Forest,0.8
0.739189863204956,2,Forest,0.8
0.6940812468528748,2,Forest,0.8
0.5972696542739868,2,Forest,0.8
0.2169010490179062,1,Cropland,0.3
0.483735054731369,2,Forest,0.8
0.616847038269043,2,Forest,0.8
0.2741330862045288,1,Cropland,0.3
0.6962230801582336,2,Forest,0.8
0.7446168065071106,2,Forest,0.8
0.6846891045570374,2,Forest,0.8
0.6396812796592712,2,Forest,0.8
0.6377763748168945,2,Forest,0.8
0.23308025300502777,1,Cropland,0.3
0.2264523208141327,1,Cropland,0.3
0.6482904553413391,2,Forest,0.8
0.6498096585273743,2,Forest,0.8
0.6333050727844238,2,Forest,0.8
0.6857236623764038,2,Forest,0.8
0.7095762491226196,2,Forest,0.8
0.6452649235725403,2,Forest,0.8
0.5953726768493652,2,Forest,0.8
0.5680918097496033,2,Forest,0.8
0.23609469830989838,1,Cropland,0.3
0.6018606424331665,2,Forest,0.8
0.5048114061355591,2,Forest,0.8
0.551426351070404,2,Forest,0.8
0.6967315077781677,2,Forest,0.8
0.6469895839691162,2,Forest,0.8
0.5947046875953674,2,Forest,0.8
0.6122955083847046,2,Forest,0.8
0.5394973754882812,2,Forest,0.8
0.646725058555603,2,Forest,0.8
0.6317663192749023,2,Forest,0.8
0.5786094665527344,2,Forest,0.8
0.23995476961135864,1,Cropland,0.3
0.4796508848667145,2,Forest,0.8
0.23392468690872192,1,Cropland,0.3
0.23563560843467712,1,Cropland,0.3
0.24203701317310333,1,Cropland,0.3
0.2409546673297882,1,Cropland,0.3
0.48565512895584106,2,Forest,0.8
0.44916000962257385,2,Forest,0.8
0.21392516791820526,1,Cropland,0.3
0.25526484847068787,1,Cropland,0.3
0.5082246661186218,2,Forest,0.8
0.5199006199836731,4,Water,0.8
0.4543895721435547,2,Forest,0.8
0.23247316479682922,1,Cropland,0.3
0.22670750319957733,1,Cropland,0.3
0.5523066520690918,2,Forest,0.8
0.6063680052757263,2,Forest,0.8
0.5829606056213379,2,Forest,0.8
0.4653192460536957,2,Forest,0.8
0.1862153559923172,1,Cropland,0.3
0.5469275116920471,2,Forest,0.8
0.46370449662208557,2,Forest,0.8
0.5732629895210266,2,Forest,0.8
0.7047244906425476,2,Forest,0.8
0.5971530675888062,2,Forest,0.8
0.22970879077911377,1,Cropland,0.3
0.5704591870307922,2,Forest,0.8
0.5281124114990234,2,Forest,0.8
0.23995476961135864,1,Cropland,0.3
0.6599604487419128,2,Forest,0.8
0.7297829389572144,2,Forest,0.8
0.6644827127456665,2,Forest,0.8
0.5750517249107361,2,Forest,0.8
0.6221954822540283,2,Forest,0.8
0.6544789671897888,2,Forest,0.8
0.6325992941856384,2,Forest,0.8
0.4895133972167969,2,Forest,0.8
0.5358631014823914,2,Forest,0.8
0.6451917290687561,2,Forest,0.8
0.6980838179588318,2,Forest,0.8
0.689069926738739,2,Forest,0.8
0.26660653948783875,1,Cropland,0.3
0.6776595711708069,2,Forest,0.8
0.7452654838562012,2,Forest,0.8
0.7629993557929993,2,Forest,0.8
0.7800446152687073,2,Forest,0.8
0.7735727429389954,2,Forest,0.8
0.7685450911521912,2,Forest,0.8
0.7926365733146667,2,Forest,0.8
0.7930828332901001,2,Forest,0.8
0.7790735363960266,2,Forest,0.8
0.7704527378082275,2,Forest,0.8
0.7452228665351868,2,Forest,0.8
0.26633399724960327,1,Cropland,0.3
0.5648376941680908,2,Forest,0.8
0.23618510365486145,1,Cropland,0.3
0.507436215877533,2,Forest,0.8
0.0,5,Built-up,0.0
0.4977799355983734,2,Forest,0.8
0.22365476191043854,1,Cropland,0.3
0.214929461479187,1,Cropland,0.3
0.4897180199623108,2,Forest,0.8
0.622077226638794,2,Forest,0.8
0.6664601564407349,2,Forest,0.8
0.7194780707359314,2,Forest,0.8
0.6626152992248535,2,Forest,0.8
0.6085140705108643,2,Forest,0.8
0.519188642501831,2,Forest,0.8
0.6136841773986816,2,Forest,0.8
0.556069552898407,2,Forest,0.8
0.5229772925376892,2,Forest,0.8
0.4814837574958801,2,Forest,0.8
0.4906737506389618,2,Forest,0.8
0.214929461479187,1,Cropland,0.3
0.5495550632476807,2,Forest,0.8
0.49273595213890076,2,Forest,0.8
0.22212018072605133,1,Cropland,0.3
0.5203876495361328,2,Forest,0.8
0.24229839444160461,1,Cropland,0.3
0.6332011818885803,2,Forest,0.8
0.6054955720901489,2,Forest,0.8
0.5602331757545471,2,Forest,0.8
0.5658203363418579,2,Forest,0.8
0.0,5,Built-up,0.0
0.5251060724258423,2,Forest,0.8
0.49715518951416016,2,Forest,0.8
0.23761369287967682,1,Cropland,0.3
0.24346394836902618,1,Cropland,0.3
0.5937349200248718,2,Forest,0.8
0.4761865735054016,2,Forest,0.8
0.4634455740451813,2,Forest,0.8
0.5630647540092468,2,Forest,0.8
0.5206995010375977,2,Forest,0.8
0.5249125361442566,2,Forest,0.8
0.512363851070404,2,Forest,0.8
0.6088607907295227,2,Forest,0.8
0.2644476890563965,1,Cropland,0.3
0.6369901895523071,2,Forest,0.8
0.638232409954071,2,Forest,0.8
0.5855109691619873,2,Forest,0.8
0.21321073174476624,1,Cropland,0.3
0.5336431860923767,2,Forest,0.8
0.48857131600379944,2,Forest,0.8
0.5353893637657166,2,Forest,0.8
0.5650677680969238,2,Forest,0.8
0.2185094952583313,1,Cropland,0.3
0.5381942391395569,2,Forest,0.8
0.6323292255401611,2,Forest,0.8
0.625645637512207,2,Forest,0.8
0.6013530492782593,2,Forest,0.8
0.5162808299064636,2,Forest,0.8
0.45788413286209106,2,Forest,0.8
0.22354456782341003,1,Cropland,0.3
0.2169010490179062,1,Cropland,0.3
0.46843409538269043,2,Forest,0.8
0.48218879103660583,2,Forest,0.8
0.4821643829345703,2,Forest,0.8
0.21996024250984192,1,Cropland,0.3
0.6145456433296204,2,Forest,0.8
0.6778339147567749,2,Forest,0.8
0.650177538394928,2,Forest,0.8
0.566596269607544,2,Forest,0.8
0.5080244541168213,2,Forest,0.8
0.5295271873474121,2,Forest,0.8
0.6527361273765564,2,Forest,0.8
0.7172479629516602,2,Forest,0.8
0.7298535108566284,4,Water,0.8
0.6487440466880798,2,Forest,0.8
0.5914525389671326,2,Forest,0.8
0.22798894345760345,1,Cropland,0.3
0.46328315138816833,2,Forest,0.8
0.5874842405319214,2,Forest,0.8
0.6854077577590942,2,Forest,0.8
0.7178148627281189,2,Forest,0.8
0.685865581035614,2,Forest,0.8
0.6519671082496643,2,Forest,0.8
0.6280803084373474,2,Forest,0.8
0.23761369287967682,1,Cropland,0.3
0.5466998219490051,2,Forest,0.8
0.6009761095046997,2,Forest,0.8
0.2815212905406952,1,Cropland,0.3
0.7512427568435669,2,Forest,0.8
0.7007732391357422,2,Forest,0.8
0.6302530169487,2,Forest,0.8
0.6201446652412415,2,Forest,0.8
0.6835565567016602,2,Forest,0.8
0.6808117032051086,2,Forest,0.8
0.6277536153793335,2,Forest,0.8
0.5925236940383911,2,Forest,0.8
0.528724730014801,2,Forest,0.8
0.5412959456443787,2,Forest,0.8
0.47586536407470703,2,Forest,0.8
0.5524468421936035,2,Forest,0.8
0.6539952158927917,2,Forest,0.8
0.7221864461898804,2,Forest,0.8
0.6360616087913513,2,Forest,0.8
0.23497173190116882,1,Cropland,0.3
0.24173866212368011,1,Cropland,0.3
0.6322415471076965,2,Forest,0.8
0.5927030444145203,2,Forest,0.8
0.5631723403930664,2,Forest,0.8
0.23247316479682922,1,Cropland,0.3
0.5387076735496521,2,Forest,0.8
0.26691317558288574,1,Cropland,0.3
0.6515077948570251,2,Forest,0.8
0.7096027135848999,2,Forest,0.8
0.6841328740119934,2,Forest,0.8
0.6457886099815369,2,Forest,0.8
0.5127393007278442,2,Forest,0.8
0.5045645833015442,2,Forest,0.8
0.5650721192359924,2,Forest,0.8
0.22670750319957733,1,Cropland,0.3
0.619988739490509,2,Forest,0.8
0.7044762372970581,2,Forest,0.8
0.6956367492675781,2,Forest,0.8
0.5678993463516235,2,Forest,0.8
0.5135765075683594,2,Forest,0.8
0.6680933833122253,2,Forest,0.8
0.6729447245597839,2,Forest,0.8
0.5584802031517029,2,Forest,0.8
0.2320166677236557,1,Cropland,0.3
0.21662749350070953,1,Cropland,0.3
0.49202829599380493,2,Forest,0.8
0.24355550110340118,1,Cropland,0.3
0.2277580052614212,1,Cropland,0.3
0.5063920021057129,2,Forest,0.8
0.2446223944425583,1,Cropland,0.3
0.21392516791820526,1,Cropland,0.3
0.22418905794620514,1,Cropland,0.3
0.5080955624580383,2,Forest,0.8
0.21996024250984192,1,Cropland,0.3
0.23392468690872192,1,Cropland,0.3
0.214929461479187,1,Cropland,0.3
0.24203701317310333,1,Cropland,0.3
0.5810985565185547,2,Forest,0.8
0.6416632533073425,2,Forest,0.8
0.6607276797294617,2,Forest,0.8
0.525324821472168,2,Forest,0.8
0.19945529103279114,1,Cropland,0.3
0.5064698457717896,2,Forest,0.8
0.5572749972343445,2,Forest,0.8
0.5721815824508667,2,Forest,0.8
0.6373417973518372,2,Forest,0.8
0.7128466963768005,2,Forest,0.8
0.6230799555778503,2,Forest,0.8
0.5279278755187988,2,Forest,0.8
0.5685790181159973,2,Forest,0.8
0.5412389636039734,2,Forest,0.8
0.5111034512519836,2,Forest,0.8
0.6380475759506226,2,Forest,0.8
0.7337232232093811,2,Forest,0.8
0.6424729228019714,2,Forest,0.8
0.4906657338142395,2,Forest,0.8
0.23213201761245728,1,Cropland,0.3
0.2251858115196228,1,Cropland,0.3
0.5408123135566711,2,Forest,0.8
0.4932275712490082,2,Forest,0.8
0.5871038436889648,2,Forest,0.8
0.5773685574531555,2,Forest,0.8
0.6031535267829895,2,Forest,0.8
0.6111221313476562,2,Forest,0.8
0.4879056513309479,2,Forest,0.8
0.6136617064476013,2,Forest,0.8
0.724796712398529,2,Forest,0.8
0.7681629061698914,2,Forest,0.8
0.7619672417640686,2,Forest,0.8
0.7353944778442383,2,Forest,0.8
0.7379464507102966,2,Forest,0.8
0.744569718837738,2,Forest,0.8
0.7673553824424744,2,Forest,0.8
0.7856447100639343,2,Forest,0.8
0.7742900252342224,2,Forest,0.8
0.7679755687713623,2,Forest,0.8
0.7519845366477966,2,Forest,0.8
0.702415943145752,2,Forest,0.8
0.652195155620575,2,Forest,0.8
0.6716100573539734,2,Forest,0.8
0.5282073616981506,2,Forest,0.8
0.4785693287849426,2,Forest,0.8
0.5335289239883423,2,Forest,0.8
0.21996024250984192,1,Cropland,0.3
0.2169010490179062,1,Cropland,0.3
0.21764551103115082,1,Cropland,0.3
0.535815417766571,2,Forest,0.8
0.607964813709259,2,Forest,0.8
0.6845147609710693,2,Forest,0.8
0.6876193284988403,2,Forest,0.8
0.6796537637710571,2,Forest,0.8
0.5978294014930725,2,Forest,0.8
0.4675128161907196,2,Forest,0.8
0.0,5,Built-up,0.0
0.5851441621780396,2,Forest,0.8
0.6284666061401367,2,Forest,0.8
0.6100594997406006,2,Forest,0.8
0.4792689383029938,2,Forest,0.8
0.2506669759750366,1,Cropland,0.3
0.5278530120849609,2,Forest,0.8
0.5249395370483398,2,Forest,0.8
0.4883693754673004,2,Forest,0.8
0.5178263783454895,2,Forest,0.8
0.45788413286209106,2,Forest,0.8
0.5115513205528259,2,Forest,0.8
0.6346861720085144,2,Forest,0.8
0.49675217270851135,2,Forest,0.8
0.23371762037277222,1,Cropland,0.3
0.22950495779514313,1,Cropland,0.3
0.22435005009174347,1,Cropland,0.3
0.5491294264793396,2,Forest,0.8
0.5205342173576355,2,Forest,0.8
0.2591906189918518,1,Cropland,0.3
0.5059001445770264,2,Forest,0.8
0.4817577302455902,2,Forest,0.8
0.5553358793258667,2,Forest,0.8
0.560675323009491,2,Forest,0.8
0.5385408401489258,2,Forest,0.8
0.6325317025184631,2,Forest,0.8
0.49391642212867737,2,Forest,0.8
0.22887533903121948,1,Cropland,0.3
0.22059224545955658,1,Cropland,0.3
0.5107077956199646,2,Forest,0.8
0.528476893901825,2,Forest,0.8
0.5310990214347839,2,Forest,0.8
0.5301916003227234,2,Forest,0.8
0.2360493391752243,1,Cropland,0.3
0.5708004832267761,2,Forest,0.8
0.5106729865074158,2,Forest,0.8
0.25134241580963135,1,Cropland,0.3
0.5893074870109558,2,Forest,0.8
0.48894959688186646,2,Forest,0.8
0.22159446775913239,1,Cropland,0.3
0.5752608776092529,2,Forest,0.8
0.4974021911621094,2,Forest,0.8
0.4735487997531891,2,Forest,0.8
0.22131972014904022,1,Cropland,0.3
0.21321073174476624,1,Cropland,0.3
0.5521365404129028,2,Forest,0.8
0.5831168293952942,2,Forest,0.8
0.537528932094574,2,Forest,0.8
0.5157381296157837,2,Forest,0.8
