x_utm,y_utm,residual_HQ,z_residual,spatial_lag_z,LISA_cluster,p_sim
495806.0,2498216.0,-0.06554697296085132,-0.6730902033200242,0.10328360620546427,Not significant,0.372
496796.0,2498216.0,-0.06699727317752613,-0.6879830782099106,-0.08383835552992126,Not significant,0.41
497786.0,2498216.0,-0.0323288871950127,-0.33197959070051636,-0.03392615415652512,Not significant,0.476
498776.0,2498216.0,0.04691137531337963,0.4817245666945369,0.49245888843545843,Not significant,0.093
499766.0,2498216.0,0.11773432949123608,1.2089928824376563,0.9928424539020113,High-High,0.003
500756.0,2498216.0,0.14613117435512768,1.5005950300227144,1.0455048365222832,High-High,0.003
501746.0,2498216.0,0.09459747531948315,0.9714046434208494,1.069468504781344,High-High,0.002
502736.0,2498216.0,-0.0016962125009514217,-0.017418104384794006,0.5674172794739701,Not significant,0.06
504716.0,2498216.0,-0.12245173594417347,-1.2574350899892897,-0.28476022731342365,Not significant,0.222
505706.0,2498216.0,0.010766820698358881,0.11056256613554039,-0.11966817678444255,Not significant,0.373
506696.0,2498216.0,0.08991237142620312,0.9232941451071172,0.6564477602130152,High-High,0.037
507686.0,2498216.0,0.13447620132503735,1.3809121856112978,1.089708265739754,High-High,0.002
508676.0,2498216.0,0.1466673777395271,1.506101207176644,1.1756672287483958,High-High,0.002
509666.0,2498216.0,0.08086456516323315,0.8303838323642243,0.8181450438109018,High-High,0.014
510656.0,2498216.0,0.0011606977277778263,0.011918998457025012,0.4669789710262673,Not significant,0.107
511646.0,2498216.0,0.0016640589529060001,0.01708792532062397,0.45857234956506954,Not significant,0.107
512636.0,2498216.0,0.07543637016353832,0.7746426636883265,0.7327488021918659,High-High,0.022
513626.0,2498216.0,0.12286950805721508,1.2617251174887523,0.8084393813607008,High-High,0.015
514616.0,2498216.0,0.08758773067531811,0.8994228228327272,0.7425062610228639,High-High,0.02
515606.0,2498216.0,0.07682337024746166,0.7888855207772486,0.4135954175265359,Not significant,0.128
516596.0,2498216.0,-0.03776798984470142,-0.38783276809352946,0.2466798207078797,Not significant,0.25
517586.0,2498216.0,-0.11844332358302845,-1.2162734166231524,0.2950401581375546,Not significant,0.215
519566.0,2498216.0,0.06602980354366528,0.6780483046704777,1.0722867022505664,High-High,0.002
520556.0,2498216.0,0.14235843875942455,1.4618534794296583,1.4162400716276804,High-High,0.001
521546.0,2498216.0,0.1867814824872993,1.9180258117927114,1.5943827443830105,High-High,0.001
526496.0,2498216.0,0.19666327693996655,2.019500200873731,1.7715184098059145,High-High,0.001
527486.0,2498216.0,0.19339980342922436,1.9859881720240242,1.772706895742847,High-High,0.001
528476.0,2498216.0,0.17865528324184643,1.8345793175418217,1.6871097423129195,High-High,0.001
578966.0,2498216.0,0.06983508327541577,0.7171240452064024,-0.14110315644420188,Not significant,0.35
579956.0,2498216.0,-0.054962678164861334,-0.5644019632011865,-0.4254331916266304,Not significant,0.12
583916.0,2498216.0,-0.022202713698766363,-0.22799571670052074,-0.7022679768220943,Low-Low,0.018
592826.0,2498216.0,0.10117329814968334,1.0389305981040575,-0.060258187062213156,Not significant,0.446
593816.0,2498216.0,0.04155768611965405,0.42674848488418066,0.0343093803401294,Not significant,0.442
594806.0,2498216.0,-0.010827942103765142,-0.11119021097303299,-0.21638647987450904,Not significant,0.278
595796.0,2498216.0,-0.05848298808994068,-0.6005513994937878,-0.5701622639575058,Low-Low,0.047
596786.0,2498216.0,-0.133784098834417,-1.3738051082729112,-0.6811852431552303,Low-Low,0.025
597776.0,2498216.0,-0.06293688556613697,-0.6462876802463714,-0.7707708709239122,Low-Low,0.014
598766.0,2498216.0,-0.13434932968082203,-1.3796093632696558,-0.7217558486633935,Low-Low,0.015
601736.0,2498216.0,-0.0981555416292168,-1.0079417933099095,-0.9000697096048881,Low-Low,0.006
476006.0,2497226.0,-0.02380363485278858,-0.2444352911977859,-0.6597949828227618,Low-Low,0.032
476996.0,2497226.0,-0.10980219981136097,-1.1275392540271316,-0.5011521172638337,Not significant,0.08
