x_utm,y_utm,cls
580946.0,2463566.0,0
589856.0,2463566.0,0
590846.0,2463566.0,0
591836.0,2463566.0,0
592826.0,2463566.0,1
593816.0,2463566.0,1
594806.0,2463566.0,1
595796.0,2463566.0,1
596786.0,2463566.0,1
597776.0,2463566.0,1
598766.0,2463566.0,0
599756.0,2463566.0,0
600746.0,2463566.0,0
601736.0,2463566.0,1
602726.0,2463566.0,1
603716.0,2463566.0,1
604706.0,2463566.0,1
605696.0,2463566.0,1
606686.0,2463566.0,1
470066.0,2462576.0,2
472046.0,2462576.0,0
474026.0,2462576.0,0
476006.0,2462576.0,0
476996.0,2462576.0,0
477986.0,2462576.0,0
478976.0,2462576.0,0
479966.0,2462576.0,0
480956.0,2462576.0,0
481946.0,2462576.0,2
483926.0,2462576.0,0
484916.0,2462576.0,0
487886.0,2462576.0,2
489866.0,2462576.0,2
491846.0,2462576.0,0
493826.0,2462576.0,0
494816.0,2462576.0,0
495806.0,2462576.0,0
496796.0,2462576.0,0
497786.0,2462576.0,0
498776.0,2462576.0,0
500756.0,2462576.0,0
501746.0,2462576.0,0
502736.0,2462576.0,0
503726.0,2462576.0,1
504716.0,2462576.0,1
505706.0,2462576.0,0
506696.0,2462576.0,0
507686.0,2462576.0,0
508676.0,2462576.0,0
509666.0,2462576.0,0
510656.0,2462576.0,0
511646.0,2462576.0,1
512636.0,2462576.0,1
513626.0,2462576.0,1
514616.0,2462576.0,1
515606.0,2462576.0,1
516596.0,2462576.0,0
517586.0,2462576.0,0
518576.0,2462576.0,0
519566.0,2462576.0,0
520556.0,2462576.0,0
521546.0,2462576.0,1
522536.0,2462576.0,1
523526.0,2462576.0,0
524516.0,2462576.0,0
525506.0,2462576.0,0
526496.0,2462576.0,1
527486.0,2462576.0,1
528476.0,2462576.0,1
529466.0,2462576.0,1
530456.0,2462576.0,1
531446.0,2462576.0,0
532436.0,2462576.0,0
533426.0,2462576.0,0
534416.0,2462576.0,1
535406.0,2462576.0,1
536396.0,2462576.0,1
537386.0,2462576.0,1
538376.0,2462576.0,1
539366.0,2462576.0,1
540356.0,2462576.0,1
541346.0,2462576.0,1
542336.0,2462576.0,1
543326.0,2462576.0,1
544316.0,2462576.0,1
545306.0,2462576.0,1
546296.0,2462576.0,1
547286.0,2462576.0,1
548276.0,2462576.0,1
549266.0,2462576.0,1
550256.0,2462576.0,1
551246.0,2462576.0,1
552236.0,2462576.0,1
553226.0,2462576.0,1
554216.0,2462576.0,1
555206.0,2462576.0,1
556196.0,2462576.0,0
557186.0,2462576.0,0
558176.0,2462576.0,0
559166.0,2462576.0,0
560156.0,2462576.0,0
561146.0,2462576.0,0
562136.0,2462576.0,0
563126.0,2462576.0,0
564116.0,2462576.0,0
565106.0,2462576.0,0
566096.0,2462576.0,0
567086.0,2462576.0,1
568076.0,2462576.0,1
569066.0,2462576.0,1
570056.0,2462576.0,1
571046.0,2462576.0,1
572036.0,2462576.0,1
574016.0,2462576.0,1
575006.0,2462576.0,1
575996.0,2462576.0,1
576986.0,2462576.0,1
577976.0,2462576.0,1
578966.0,2462576.0,1
579956.0,2462576.0,0
586886.0,2462576.0,0
588866.0,2462576.0,0
589856.0,2462576.0,0
590846.0,2462576.0,0
592826.0,2462576.0,1
593816.0,2462576.0,1
594806.0,2462576.0,1
595796.0,2462576.0,1
596786.0,2462576.0,1
597776.0,2462576.0,1
598766.0,2462576.0,1
599756.0,2462576.0,0
600746.0,2462576.0,0
601736.0,2462576.0,1
602726.0,2462576.0,1
469076.0,2461586.0,2
470066.0,2461586.0,0
471056.0,2461586.0,3
472046.0,2461586.0,0
473036.0,2461586.0,0
474026.0,2461586.0,0
475016.0,2461586.0,0
476006.0,2461586.0,0
477986.0,2461586.0,0
478976.0,2461586.0,0
480956.0,2461586.0,2
481946.0,2461586.0,2
482936.0,2461586.0,0
484916.0,2461586.0,0
485906.0,2461586.0,2
487886.0,2461586.0,0
488876.0,2461586.0,0
489866.0,2461586.0,0
492836.0,2461586.0,0
493826.0,2461586.0,0
494816.0,2461586.0,0
495806.0,2461586.0,0
496796.0,2461586.0,0
498776.0,2461586.0,0
499766.0,2461586.0,0
500756.0,2461586.0,0
501746.0,2461586.0,0
502736.0,2461586.0,1
503726.0,2461586.0,1
504716.0,2461586.0,1
505706.0,2461586.0,0
506696.0,2461586.0,0
507686.0,2461586.0,0
508676.0,2461586.0,0
509666.0,2461586.0,0
510656.0,2461586.0,1
511646.0,2461586.0,1
512636.0,2461586.0,1
513626.0,2461586.0,1
514616.0,2461586.0,1
515606.0,2461586.0,1
517586.0,2461586.0,1
518576.0,2461586.0,0
519566.0,2461586.0,0
520556.0,2461586.0,1
521546.0,2461586.0,1
522536.0,2461586.0,1
523526.0,2461586.0,0
524516.0,2461586.0,0
525506.0,2461586.0,1
526496.0,2461586.0,1
527486.0,2461586.0,1
528476.0,2461586.0,1
529466.0,2461586.0,1
530456.0,2461586.0,1
532436.0,2461586.0,0
533426.0,2461586.0,0
534416.0,2461586.0,0
536396.0,2461586.0,1
537386.0,2461586.0,1
538376.0,2461586.0,1
539366.0,2461586.0,1
540356.0,2461586.0,1
541346.0,2461586.0,1
542336.0,2461586.0,1
543326.0,2461586.0,1
545306.0,2461586.0,1
546296.0,2461586.0,1
547286.0,2461586.0,1
548276.0,2461586.0,1
549266.0,2461586.0,1
550256.0,2461586.0,1
551246.0,2461586.0,1
552236.0,2461586.0,1
553226.0,2461586.0,1
554216.0,2461586.0,1
555206.0,2461586.0,1
556196.0,2461586.0,0
557186.0,2461586.0,0
558176.0,2461586.0,0
560156.0,2461586.0,0
561146.0,2461586.0,0
563126.0,2461586.0,0
564116.0,2461586.0,0
565106.0,2461586.0,0
566096.0,2461586.0,1
567086.0,2461586.0,1
568076.0,2461586.0,1
569066.0,2461586.0,1
570056.0,2461586.0,1
571046.0,2461586.0,1
572036.0,2461586.0,1
573026.0,2461586.0,1
574016.0,2461586.0,1
575006.0,2461586.0,1
575996.0,2461586.0,1
576986.0,2461586.0,1
577976.0,2461586.0,1
578966.0,2461586.0,1
579956.0,2461586.0,0
580946.0,2461586.0,0
583916.0,2461586.0,2
584906.0,2461586.0,2
585896.0,2461586.0,2
588866.0,2461586.0,0
589856.0,2461586.0,0
592826.0,2461586.0,1
593816.0,2461586.0,1
594806.0,2461586.0,1
595796.0,2461586.0,1
596786.0,2461586.0,1
597776.0,2461586.0,1
598766.0,2461586.0,1
599756.0,2461586.0,1
600746.0,2461586.0,1
601736.0,2461586.0,1
602726.0,2461586.0,1
468086.0,2460596.0,2
469076.0,2460596.0,2
470066.0,2460596.0,0
471056.0,2460596.0,0
473036.0,2460596.0,0
474026.0,2460596.0,0
475016.0,2460596.0,0
476996.0,2460596.0,0
478976.0,2460596.0,0
479966.0,2460596.0,2
481946.0,2460596.0,2
487886.0,2460596.0,0
488876.0,2460596.0,0
489866.0,2460596.0,0
493826.0,2460596.0,0
494816.0,2460596.0,0
496796.0,2460596.0,0
497786.0,2460596.0,0
498776.0,2460596.0,0
499766.0,2460596.0,0
500756.0,2460596.0,0
501746.0,2460596.0,1
502736.0,2460596.0,1
503726.0,2460596.0,1
504716.0,2460596.0,1
506696.0,2460596.0,0
507686.0,2460596.0,0
508676.0,2460596.0,0
509666.0,2460596.0,0
510656.0,2460596.0,1
511646.0,2460596.0,1
512636.0,2460596.0,1
513626.0,2460596.0,1
514616.0,2460596.0,1
515606.0,2460596.0,1
516596.0,2460596.0,1
517586.0,2460596.0,1
518576.0,2460596.0,1
519566.0,2460596.0,1
520556.0,2460596.0,1
521546.0,2460596.0,1
522536.0,2460596.0,1
524516.0,2460596.0,1
525506.0,2460596.0,1
526496.0,2460596.0,1
527486.0,2460596.0,1
530456.0,2460596.0,1
531446.0,2460596.0,0
532436.0,2460596.0,0
533426.0,2460596.0,0
534416.0,2460596.0,0
535406.0,2460596.0,1
536396.0,2460596.0,1
537386.0,2460596.0,1
538376.0,2460596.0,1
539366.0,2460596.0,1
540356.0,2460596.0,1
541346.0,2460596.0,1
542336.0,2460596.0,1
543326.0,2460596.0,1
545306.0,2460596.0,1
546296.0,2460596.0,1
547286.0,2460596.0,1
548276.0,2460596.0,1
549266.0,2460596.0,1
550256.0,2460596.0,1
551246.0,2460596.0,1
552236.0,2460596.0,1
553226.0,2460596.0,1
554216.0,2460596.0,1
555206.0,2460596.0,1
556196.0,2460596.0,1
557186.0,2460596.0,0
558176.0,2460596.0,0
559166.0,2460596.0,0
560156.0,2460596.0,0
561146.0,2460596.0,0
562136.0,2460596.0,0
563126.0,2460596.0,0
564116.0,2460596.0,0
565106.0,2460596.0,0
566096.0,2460596.0,1
567086.0,2460596.0,1
568076.0,2460596.0,1
569066.0,2460596.0,1
570056.0,2460596.0,1
571046.0,2460596.0,1
572036.0,2460596.0,1
573026.0,2460596.0,1
574016.0,2460596.0,1
575006.0,2460596.0,1
575996.0,2460596.0,1
576986.0,2460596.0,1
577976.0,2460596.0,1
578966.0,2460596.0,0
581936.0,2460596.0,2
582926.0,2460596.0,2
584906.0,2460596.0,2
585896.0,2460596.0,2
589856.0,2460596.0,0
590846.0,2460596.0,0
592826.0,2460596.0,0
593816.0,2460596.0,1
594806.0,2460596.0,1
595796.0,2460596.0,1
596786.0,2460596.0,1
597776.0,2460596.0,1
598766.0,2460596.0,1
599756.0,2460596.0,1
600746.0,2460596.0,1
601736.0,2460596.0,1
602726.0,2460596.0,1
465116.0,2459606.0,2
466106.0,2459606.0,0
467096.0,2459606.0,2
468086.0,2459606.0,2
470066.0,2459606.0,0
471056.0,2459606.0,0
472046.0,2459606.0,0
473036.0,2459606.0,1
475016.0,2459606.0,0
476006.0,2459606.0,0
476996.0,2459606.0,0
478976.0,2459606.0,0
479966.0,2459606.0,2
481946.0,2459606.0,2
482936.0,2459606.0,2
484916.0,2459606.0,3
485906.0,2459606.0,2
486896.0,2459606.0,2
487886.0,2459606.0,2
488876.0,2459606.0,0
489866.0,2459606.0,0
490856.0,2459606.0,0
491846.0,2459606.0,0
493826.0,2459606.0,0
494816.0,2459606.0,0
495806.0,2459606.0,0
496796.0,2459606.0,0
497786.0,2459606.0,0
498776.0,2459606.0,0
500756.0,2459606.0,1
501746.0,2459606.0,1
502736.0,2459606.0,1
503726.0,2459606.0,1
504716.0,2459606.0,0
505706.0,2459606.0,0
506696.0,2459606.0,0
507686.0,2459606.0,0
508676.0,2459606.0,1
509666.0,2459606.0,1
510656.0,2459606.0,1
511646.0,2459606.0,1
512636.0,2459606.0,1
514616.0,2459606.0,1
515606.0,2459606.0,1
516596.0,2459606.0,1
517586.0,2459606.0,1
519566.0,2459606.0,1
520556.0,2459606.0,1
522536.0,2459606.0,1
523526.0,2459606.0,1
524516.0,2459606.0,1
525506.0,2459606.0,1
526496.0,2459606.0,1
527486.0,2459606.0,1
528476.0,2459606.0,1
529466.0,2459606.0,1
531446.0,2459606.0,0
532436.0,2459606.0,0
533426.0,2459606.0,0
534416.0,2459606.0,0
535406.0,2459606.0,1
536396.0,2459606.0,1
538376.0,2459606.0,1
539366.0,2459606.0,1
540356.0,2459606.0,1
541346.0,2459606.0,1
542336.0,2459606.0,1
543326.0,2459606.0,1
544316.0,2459606.0,1
545306.0,2459606.0,1
546296.0,2459606.0,1
547286.0,2459606.0,1
548276.0,2459606.0,1
549266.0,2459606.0,1
550256.0,2459606.0,1
551246.0,2459606.0,1
552236.0,2459606.0,1
553226.0,2459606.0,1
554216.0,2459606.0,1
555206.0,2459606.0,1
556196.0,2459606.0,1
557186.0,2459606.0,1
558176.0,2459606.0,1
559166.0,2459606.0,1
560156.0,2459606.0,1
561146.0,2459606.0,1
562136.0,2459606.0,0
563126.0,2459606.0,0
564116.0,2459606.0,0
565106.0,2459606.0,0
566096.0,2459606.0,1
567086.0,2459606.0,1
568076.0,2459606.0,1
569066.0,2459606.0,1
570056.0,2459606.0,1
571046.0,2459606.0,1
572036.0,2459606.0,1
573026.0,2459606.0,1
574016.0,2459606.0,1
575006.0,2459606.0,1
575996.0,2459606.0,1
576986.0,2459606.0,1
577976.0,2459606.0,1
578966.0,2459606.0,0
579956.0,2459606.0,0
583916.0,2459606.0,2
584906.0,2459606.0,2
588866.0,2459606.0,0
589856.0,2459606.0,0
590846.0,2459606.0,0
591836.0,2459606.0,0
592826.0,2459606.0,0
593816.0,2459606.0,1
594806.0,2459606.0,1
595796.0,2459606.0,1
596786.0,2459606.0,1
597776.0,2459606.0,1
598766.0,2459606.0,1
599756.0,2459606.0,1
600746.0,2459606.0,1
601736.0,2459606.0,1
602726.0,2459606.0,1
603716.0,2459606.0,1
604706.0,2459606.0,1
464126.0,2458616.0,2
465116.0,2458616.0,2
467096.0,2458616.0,2
468086.0,2458616.0,2
469076.0,2458616.0,2
470066.0,2458616.0,2
471056.0,2458616.0,0
472046.0,2458616.0,0
473036.0,2458616.0,0
474026.0,2458616.0,1
475016.0,2458616.0,0
476006.0,2458616.0,0
476996.0,2458616.0,0
478976.0,2458616.0,0
479966.0,2458616.0,0
480956.0,2458616.0,0
483926.0,2458616.0,0
484916.0,2458616.0,0
486896.0,2458616.0,0
488876.0,2458616.0,2
491846.0,2458616.0,0
492836.0,2458616.0,0
494816.0,2458616.0,0
495806.0,2458616.0,0
496796.0,2458616.0,0
497786.0,2458616.0,0
498776.0,2458616.0,0
499766.0,2458616.0,1
500756.0,2458616.0,1
501746.0,2458616.0,1
502736.0,2458616.0,1
503726.0,2458616.0,0
504716.0,2458616.0,0
505706.0,2458616.0,0
506696.0,2458616.0,0
507686.0,2458616.0,0
508676.0,2458616.0,1
509666.0,2458616.0,1
510656.0,2458616.0,1
511646.0,2458616.0,0
513626.0,2458616.0,0
514616.0,2458616.0,1
515606.0,2458616.0,1
516596.0,2458616.0,1
517586.0,2458616.0,1
518576.0,2458616.0,1
519566.0,2458616.0,1
520556.0,2458616.0,1
521546.0,2458616.0,1
522536.0,2458616.0,1
523526.0,2458616.0,1
524516.0,2458616.0,1
525506.0,2458616.0,1
526496.0,2458616.0,1
527486.0,2458616.0,1
528476.0,2458616.0,1
529466.0,2458616.0,1
530456.0,2458616.0,0
531446.0,2458616.0,0
532436.0,2458616.0,0
533426.0,2458616.0,0
534416.0,2458616.0,1
537386.0,2458616.0,1
538376.0,2458616.0,1
539366.0,2458616.0,1
540356.0,2458616.0,1
541346.0,2458616.0,1
542336.0,2458616.0,1
543326.0,2458616.0,1
544316.0,2458616.0,1
545306.0,2458616.0,1
546296.0,2458616.0,1
547286.0,2458616.0,1
548276.0,2458616.0,1
549266.0,2458616.0,1
550256.0,2458616.0,1
551246.0,2458616.0,1
552236.0,2458616.0,1
553226.0,2458616.0,1
554216.0,2458616.0,1
555206.0,2458616.0,1
556196.0,2458616.0,1
557186.0,2458616.0,1
558176.0,2458616.0,1
559166.0,2458616.0,1
560156.0,2458616.0,1
561146.0,2458616.0,1
562136.0,2458616.0,1
563126.0,2458616.0,0
564116.0,2458616.0,0
565106.0,2458616.0,1
566096.0,2458616.0,1
567086.0,2458616.0,1
568076.0,2458616.0,1
569066.0,2458616.0,1
570056.0,2458616.0,1
571046.0,2458616.0,1
572036.0,2458616.0,1
573026.0,2458616.0,1
574016.0,2458616.0,1
575006.0,2458616.0,1
575996.0,2458616.0,1
576986.0,2458616.0,1
577976.0,2458616.0,1
582926.0,2458616.0,2
583916.0,2458616.0,2
585896.0,2458616.0,0
586886.0,2458616.0,0
588866.0,2458616.0,0
589856.0,2458616.0,0
590846.0,2458616.0,0
591836.0,2458616.0,0
592826.0,2458616.0,1
593816.0,2458616.0,1
594806.0,2458616.0,1
595796.0,2458616.0,1
596786.0,2458616.0,1
597776.0,2458616.0,1
598766.0,2458616.0,1
599756.0,2458616.0,1
600746.0,2458616.0,1
601736.0,2458616.0,1
602726.0,2458616.0,1
603716.0,2458616.0,1
604706.0,2458616.0,1
605696.0,2458616.0,1
464126.0,2457626.0,2
465116.0,2457626.0,2
466106.0,2457626.0,2
467096.0,2457626.0,2
468086.0,2457626.0,2
470066.0,2457626.0,2
471056.0,2457626.0,0
473036.0,2457626.0,0
474026.0,2457626.0,0
476006.0,2457626.0,0
476996.0,2457626.0,0
477986.0,2457626.0,0
478976.0,2457626.0,0
479966.0,2457626.0,0
480956.0,2457626.0,0
481946.0,2457626.0,0
482936.0,2457626.0,0
484916.0,2457626.0,0
490856.0,2457626.0,0
491846.0,2457626.0,0
492836.0,2457626.0,0
493826.0,2457626.0,0
494816.0,2457626.0,0
495806.0,2457626.0,0
496796.0,2457626.0,0
497786.0,2457626.0,0
498776.0,2457626.0,0
499766.0,2457626.0,0
500756.0,2457626.0,1
501746.0,2457626.0,0
502736.0,2457626.0,0
503726.0,2457626.0,0
504716.0,2457626.0,0
506696.0,2457626.0,0
507686.0,2457626.0,0
509666.0,2457626.0,1
510656.0,2457626.0,1
511646.0,2457626.0,0
513626.0,2457626.0,0
514616.0,2457626.0,0
515606.0,2457626.0,1
516596.0,2457626.0,1
517586.0,2457626.0,1
518576.0,2457626.0,1
519566.0,2457626.0,1
520556.0,2457626.0,1
521546.0,2457626.0,1
522536.0,2457626.0,1
523526.0,2457626.0,1
524516.0,2457626.0,1
525506.0,2457626.0,1
526496.0,2457626.0,1
527486.0,2457626.0,1
528476.0,2457626.0,1
529466.0,2457626.0,1
532436.0,2457626.0,0
533426.0,2457626.0,1
534416.0,2457626.0,1
535406.0,2457626.0,1
536396.0,2457626.0,1
537386.0,2457626.0,1
538376.0,2457626.0,1
539366.0,2457626.0,1
540356.0,2457626.0,1
541346.0,2457626.0,1
542336.0,2457626.0,1
543326.0,2457626.0,1
544316.0,2457626.0,1
545306.0,2457626.0,1
546296.0,2457626.0,1
547286.0,2457626.0,1
548276.0,2457626.0,1
549266.0,2457626.0,1
550256.0,2457626.0,1
551246.0,2457626.0,1
552236.0,2457626.0,1
553226.0,2457626.0,1
554216.0,2457626.0,1
555206.0,2457626.0,1
556196.0,2457626.0,1
557186.0,2457626.0,1
558176.0,2457626.0,1
559166.0,2457626.0,1
560156.0,2457626.0,1
561146.0,2457626.0,1
562136.0,2457626.0,1
563126.0,2457626.0,1
564116.0,2457626.0,1
565106.0,2457626.0,1
566096.0,2457626.0,1
567086.0,2457626.0,1
568076.0,2457626.0,1
569066.0,2457626.0,1
570056.0,2457626.0,1
571046.0,2457626.0,1
572036.0,2457626.0,1
573026.0,2457626.0,1
574016.0,2457626.0,1
575006.0,2457626.0,1
575996.0,2457626.0,1
584906.0,2457626.0,0
585896.0,2457626.0,0
586886.0,2457626.0,0
587876.0,2457626.0,1
588866.0,2457626.0,0
589856.0,2457626.0,0
590846.0,2457626.0,0
591836.0,2457626.0,0
592826.0,2457626.0,1
593816.0,2457626.0,1
594806.0,2457626.0,1
595796.0,2457626.0,1
596786.0,2457626.0,1
597776.0,2457626.0,1
598766.0,2457626.0,1
599756.0,2457626.0,1
600746.0,2457626.0,1
601736.0,2457626.0,0
602726.0,2457626.0,0
603716.0,2457626.0,1
604706.0,2457626.0,1
605696.0,2457626.0,1
464126.0,2456636.0,2
465116.0,2456636.0,2
466106.0,2456636.0,2
467096.0,2456636.0,2
469076.0,2456636.0,2
470066.0,2456636.0,0
471056.0,2456636.0,0
473036.0,2456636.0,0
475016.0,2456636.0,0
476006.0,2456636.0,0
476996.0,2456636.0,0
477986.0,2456636.0,0
478976.0,2456636.0,0
479966.0,2456636.0,0
480956.0,2456636.0,0
481946.0,2456636.0,0
482936.0,2456636.0,0
483926.0,2456636.0,0
485906.0,2456636.0,2
489866.0,2456636.0,0
490856.0,2456636.0,0
491846.0,2456636.0,0
492836.0,2456636.0,0
493826.0,2456636.0,0
494816.0,2456636.0,0
495806.0,2456636.0,0
496796.0,2456636.0,0
497786.0,2456636.0,0
498776.0,2456636.0,0
499766.0,2456636.0,0
500756.0,2456636.0,0
501746.0,2456636.0,0
502736.0,2456636.0,0
503726.0,2456636.0,0
504716.0,2456636.0,0
505706.0,2456636.0,0
507686.0,2456636.0,0
508676.0,2456636.0,1
509666.0,2456636.0,1
510656.0,2456636.0,1
511646.0,2456636.0,0
512636.0,2456636.0,0
513626.0,2456636.0,0
514616.0,2456636.0,0
515606.0,2456636.0,1
516596.0,2456636.0,1
517586.0,2456636.0,1
518576.0,2456636.0,1
519566.0,2456636.0,1
520556.0,2456636.0,1
521546.0,2456636.0,1
522536.0,2456636.0,1
523526.0,2456636.0,1
524516.0,2456636.0,1
525506.0,2456636.0,1
526496.0,2456636.0,1
527486.0,2456636.0,1
528476.0,2456636.0,1
529466.0,2456636.0,0
531446.0,2456636.0,0
532436.0,2456636.0,0
533426.0,2456636.0,1
534416.0,2456636.0,1
535406.0,2456636.0,1
536396.0,2456636.0,1
537386.0,2456636.0,1
538376.0,2456636.0,1
539366.0,2456636.0,1
540356.0,2456636.0,1
541346.0,2456636.0,1
543326.0,2456636.0,1
545306.0,2456636.0,1
546296.0,2456636.0,1
547286.0,2456636.0,1
548276.0,2456636.0,1
549266.0,2456636.0,1
550256.0,2456636.0,1
551246.0,2456636.0,1
552236.0,2456636.0,1
553226.0,2456636.0,1
554216.0,2456636.0,1
555206.0,2456636.0,1
556196.0,2456636.0,1
557186.0,2456636.0,1
558176.0,2456636.0,1
559166.0,2456636.0,1
560156.0,2456636.0,1
561146.0,2456636.0,1
562136.0,2456636.0,1
563126.0,2456636.0,1
564116.0,2456636.0,1
566096.0,2456636.0,1
567086.0,2456636.0,1
568076.0,2456636.0,1
569066.0,2456636.0,1
570056.0,2456636.0,1
571046.0,2456636.0,1
572036.0,2456636.0,1
573026.0,2456636.0,1
574016.0,2456636.0,1
575006.0,2456636.0,1
575996.0,2456636.0,1
579956.0,2456636.0,0
584906.0,2456636.0,0
585896.0,2456636.0,0
586886.0,2456636.0,0
587876.0,2456636.0,1
588866.0,2456636.0,0
589856.0,2456636.0,0
590846.0,2456636.0,0
591836.0,2456636.0,0
592826.0,2456636.0,1
593816.0,2456636.0,1
594806.0,2456636.0,1
595796.0,2456636.0,1
596786.0,2456636.0,1
597776.0,2456636.0,1
598766.0,2456636.0,1
599756.0,2456636.0,1
600746.0,2456636.0,0
601736.0,2456636.0,0
602726.0,2456636.0,0
603716.0,2456636.0,0
604706.0,2456636.0,1
605696.0,2456636.0,1
606686.0,2456636.0,1
439376.0,2455646.0,0
465116.0,2455646.0,3
466106.0,2455646.0,2
467096.0,2455646.0,2
468086.0,2455646.0,0
469076.0,2455646.0,0
471056.0,2455646.0,3
473036.0,2455646.0,0
474026.0,2455646.0,0
475016.0,2455646.0,0
476006.0,2455646.0,0
476996.0,2455646.0,0
477986.0,2455646.0,0
478976.0,2455646.0,0
479966.0,2455646.0,0
480956.0,2455646.0,0
481946.0,2455646.0,0
483926.0,2455646.0,2
484916.0,2455646.0,0
487886.0,2455646.0,2
488876.0,2455646.0,0
489866.0,2455646.0,0
490856.0,2455646.0,0
492836.0,2455646.0,0
493826.0,2455646.0,0
494816.0,2455646.0,0
495806.0,2455646.0,0
496796.0,2455646.0,0
497786.0,2455646.0,0
498776.0,2455646.0,0
499766.0,2455646.0,0
500756.0,2455646.0,0
502736.0,2455646.0,0
503726.0,2455646.0,2
504716.0,2455646.0,0
505706.0,2455646.0,0
506696.0,2455646.0,0
508676.0,2455646.0,1
509666.0,2455646.0,1
510656.0,2455646.0,1
511646.0,2455646.0,0
513626.0,2455646.0,0
514616.0,2455646.0,0
515606.0,2455646.0,1
516596.0,2455646.0,1
517586.0,2455646.0,1
518576.0,2455646.0,1
519566.0,2455646.0,1
520556.0,2455646.0,1
522536.0,2455646.0,1
523526.0,2455646.0,1
524516.0,2455646.0,1
525506.0,2455646.0,0
526496.0,2455646.0,0
527486.0,2455646.0,1
528476.0,2455646.0,0
529466.0,2455646.0,0
530456.0,2455646.0,0
531446.0,2455646.0,0
532436.0,2455646.0,0
533426.0,2455646.0,1
534416.0,2455646.0,1
535406.0,2455646.0,1
536396.0,2455646.0,1
537386.0,2455646.0,1
538376.0,2455646.0,1
539366.0,2455646.0,1
540356.0,2455646.0,1
541346.0,2455646.0,1
542336.0,2455646.0,1
543326.0,2455646.0,1
544316.0,2455646.0,1
546296.0,2455646.0,1
547286.0,2455646.0,1
548276.0,2455646.0,1
549266.0,2455646.0,1
550256.0,2455646.0,1
551246.0,2455646.0,1
552236.0,2455646.0,1
553226.0,2455646.0,1
554216.0,2455646.0,1
555206.0,2455646.0,1
556196.0,2455646.0,1
557186.0,2455646.0,1
558176.0,2455646.0,1
559166.0,2455646.0,1
560156.0,2455646.0,1
561146.0,2455646.0,1
562136.0,2455646.0,1
563126.0,2455646.0,1
564116.0,2455646.0,1
565106.0,2455646.0,1
566096.0,2455646.0,0
567086.0,2455646.0,0
568076.0,2455646.0,0
569066.0,2455646.0,1
570056.0,2455646.0,1
571046.0,2455646.0,1
572036.0,2455646.0,1
573026.0,2455646.0,1
575006.0,2455646.0,0
585896.0,2455646.0,0
586886.0,2455646.0,0
587876.0,2455646.0,0
588866.0,2455646.0,0
589856.0,2455646.0,0
590846.0,2455646.0,0
591836.0,2455646.0,0
592826.0,2455646.0,0
593816.0,2455646.0,0
594806.0,2455646.0,1
595796.0,2455646.0,1
596786.0,2455646.0,1
597776.0,2455646.0,1
598766.0,2455646.0,1
599756.0,2455646.0,1
600746.0,2455646.0,0
601736.0,2455646.0,0
602726.0,2455646.0,0
603716.0,2455646.0,0
604706.0,2455646.0,1
605696.0,2455646.0,1
606686.0,2455646.0,1
607676.0,2455646.0,1
432446.0,2454656.0,0
439376.0,2454656.0,0
441356.0,2454656.0,0
442346.0,2454656.0,3
467096.0,2454656.0,2
468086.0,2454656.0,0
469076.0,2454656.0,0
470066.0,2454656.0,0
471056.0,2454656.0,0
472046.0,2454656.0,0
474026.0,2454656.0,2
476006.0,2454656.0,2
476996.0,2454656.0,0
477986.0,2454656.0,0
478976.0,2454656.0,0
479966.0,2454656.0,0
480956.0,2454656.0,0
481946.0,2454656.0,2
482936.0,2454656.0,0
483926.0,2454656.0,2
484916.0,2454656.0,2
485906.0,2454656.0,2
487886.0,2454656.0,2
488876.0,2454656.0,0
491846.0,2454656.0,0
492836.0,2454656.0,0
493826.0,2454656.0,0
494816.0,2454656.0,0
495806.0,2454656.0,0
496796.0,2454656.0,0
497786.0,2454656.0,0
498776.0,2454656.0,0
499766.0,2454656.0,0
500756.0,2454656.0,0
502736.0,2454656.0,0
503726.0,2454656.0,0
505706.0,2454656.0,0
506696.0,2454656.0,0
507686.0,2454656.0,0
508676.0,2454656.0,1
509666.0,2454656.0,1
511646.0,2454656.0,0
512636.0,2454656.0,0
513626.0,2454656.0,0
515606.0,2454656.0,1
516596.0,2454656.0,1
517586.0,2454656.0,1
518576.0,2454656.0,1
519566.0,2454656.0,1
520556.0,2454656.0,1
521546.0,2454656.0,1
522536.0,2454656.0,1
523526.0,2454656.0,0
524516.0,2454656.0,0
525506.0,2454656.0,0
526496.0,2454656.0,0
527486.0,2454656.0,0
528476.0,2454656.0,0
529466.0,2454656.0,0
530456.0,2454656.0,0
533426.0,2454656.0,4
534416.0,2454656.0,1
535406.0,2454656.0,1
536396.0,2454656.0,1
538376.0,2454656.0,1
539366.0,2454656.0,1
540356.0,2454656.0,1
541346.0,2454656.0,1
542336.0,2454656.0,1
543326.0,2454656.0,1
544316.0,2454656.0,1
545306.0,2454656.0,1
546296.0,2454656.0,1
547286.0,2454656.0,1
548276.0,2454656.0,1
549266.0,2454656.0,1
550256.0,2454656.0,1
551246.0,2454656.0,1
552236.0,2454656.0,1
553226.0,2454656.0,1
554216.0,2454656.0,1
555206.0,2454656.0,1
556196.0,2454656.0,1
557186.0,2454656.0,1
558176.0,2454656.0,1
559166.0,2454656.0,1
560156.0,2454656.0,1
561146.0,2454656.0,1
562136.0,2454656.0,1
